LAT,LON,Label
-25.583285720834898,28.032372887619218,True
-25.96739870608976,28.199545479481696,True
-25.581903075018236,28.041241945406913,True
-25.749860780758322,28.423498179967474,True
-25.583420624892966,28.039920437135684,True
-25.727320117727665,28.413824194615867,True
-25.72236204389628,28.427230865268864,True
-25.73534477522543,28.41723701548904,True
-25.532599024787892,28.037714220902657,True
-25.775487349498476,28.032759301815695,True
-25.78690321070952,28.044852777122504,True
-25.57113475946483,28.029058267558202,True
-25.688115621208222,28.38541455489151,True
-25.798226508594283,28.025858279341314,True
-25.568509199695015,28.028674788289734,True
-25.783097081074295,28.034440155528582,True
-25.739127798365445,28.41647970868975,True
-25.57371524563132,28.03909779070718,True
-25.692918522756337,28.403913535849036,True
-25.58776865892004,28.035474782282076,True
-25.794250861414756,28.03674156928769,True
-25.842449020948795,28.09243188386319,True
-25.733400726983522,28.39005813541618,True
-25.977439531800922,28.207363644877695,True
-25.783416196505964,28.0502009273928,True
-25.557360896194883,28.02638044935579,True
-25.699393060548374,28.427473471549135,True
-25.56637941973006,28.031328106266,True
-25.795664551336465,28.019849386373874,True
-25.930752549712807,28.017905141864148,True
-25.735545863538764,28.43943003171889,True
-25.72806064561409,28.406336725686415,True
-25.795079559576187,28.028343631409697,True
-25.729535335013086,28.444266717964787,True
-25.724857807262097,28.41478041919892,True
-25.976542438597352,28.215578670191373,True
-25.71335649540101,28.427768928982562,True
-25.77145781885719,28.043688149080822,True
-25.790239153889754,28.049963632792874,True
-25.79731861266201,28.038590561653585,True
-25.70043100601952,28.42743827694221,True
-25.789438117523993,28.02410983824509,True
-25.771123682952293,28.043308397900834,True
-25.724856427413762,28.10664938333124,True
-25.709323250564566,28.433801029815665,True
-25.707766665326098,28.425687334680372,True
-25.720504079691946,28.411626237461096,True
-25.7005768727615,28.42855762303119,True
-25.75993170914769,28.433044298061795,True
-25.936602073671885,28.00091856493085,True
-25.580938019064707,28.025177755063247,True
-25.71975033869649,28.412463449369373,True
-25.79976188174982,28.025881993609524,True
-25.74954133864423,28.418074949259797,True
-25.728400696973694,28.403157872536696,True
-25.61655706274998,28.10937085292423,True
-25.976106067491383,28.209040844153566,True
-25.97385135296113,28.208190725374326,True
-25.72005241186373,28.439066456618026,True
-25.977662518089115,28.222200972105924,True
-25.701499096658157,28.42835739362434,True
-25.573761486126525,28.03777324014877,True
-25.79491762242461,28.020109671201396,True
-25.568893961675098,28.034676783420178,True
-25.724416433858334,28.40474625523632,True
-25.737756380858613,28.41795416115103,True
-25.696224591978307,28.40277658348546,True
-25.574752422919588,28.028479396635063,True
-25.732723073254135,28.38944905984361,True
-25.689288753483012,28.388569958553244,True
-25.577240019947297,28.033627925576376,True
-25.58496746716692,28.025617816902425,True
-25.575521700009656,28.03630757480106,True
-25.7892919645192,28.04899140059128,True
-25.718359951677492,28.44035153472847,True
-25.75739036603675,28.431297636266258,True
-25.731655989435296,28.36427873038696,True
-25.5859540459532,28.039613851221617,True
-25.741440166043702,28.42343459056013,True
-25.694506044339064,28.405319687983525,True
-25.775586677434422,28.026320001569704,True
-25.711556089842144,28.429307434903105,True
-25.689784215457625,28.385472035406647,True
-25.91861776114372,28.107975523738126,True
-25.57852179956884,28.037509410670246,True
-25.7408785102272,28.43494452948938,True
-25.98382277367307,28.224138930457734,True
-25.758025613041863,28.42643087877981,True
-25.928145647181783,28.01638639025448,True
-25.604378550997385,28.071098913828607,True
-25.78669967172911,28.054900272332887,True
-25.572222384116554,28.02955903192923,True
-25.5973035083822,28.066652529824005,True
-25.758961788940834,28.42546363531955,True
-25.711215815538505,28.43036888914461,True
-25.787444152031583,28.042244908424188,True
-25.76183755155201,28.428488211803366,True
-25.55430924732489,28.00164155465931,True
-25.72365415069853,28.43134209627257,True
-25.727947625487353,28.444538206139562,True
-25.841565896148353,28.087452761785716,True
-25.709448962478824,28.427385039000146,True
-25.72543946655901,28.404037926565568,True
-25.570200948958345,28.032865135275966,True
-25.84234718402157,28.087648217121647,True
-25.78382979007608,28.050906855443017,True
-25.595717838004067,28.07555824989603,True
-25.71452230585065,28.40918903622675,True
-25.577643704814356,28.028222807772043,True
-25.736994611373138,28.4202677863598,True
-25.78582256942258,28.024046162673365,True
-25.724419461555083,28.40886284511097,True
-25.99183696343195,28.231126632627802,True
-25.72674409580714,28.109709349819273,True
-25.739592720563767,28.42604357634016,True
-25.578290169728476,28.029275029293505,True
-25.92589773749833,28.25116421894304,True
-25.57719684498012,28.0414515290307,True
-25.923460215557082,28.25392870055954,True
-25.93104817408351,28.01130591060885,True
-25.781152453962648,28.02855958611008,True
-25.790851686746233,28.02323044187858,True
-25.58981806377092,28.063952697505652,True
-25.55845232337797,28.03205375957119,True
-25.76751660371872,28.040020293049334,True
-25.725329075747112,28.110511864435427,True
-25.995771079840598,28.243005684677776,True
-25.570373161227074,28.029788916497363,True
-25.5837492816952,28.02788438785174,True
-25.6912585318712,28.386109179125157,True
-25.559960546922735,28.02876289648935,True
-25.691304701831804,28.391194017161993,True
-25.786938598797093,28.058263274343243,True
-25.579953388221842,28.03413460807868,True
-25.55247273926468,28.00542993027721,True
-25.78724416490213,28.01967572949417,True
-25.76028707257173,28.430924330416705,True
-25.580005060789563,28.0307539716947,True
-25.745628315913784,28.428032046991625,True
-25.577899127958865,28.025553544898507,True
-25.722406901378445,28.44132791170142,True
-25.56029115662288,28.029074457940848,True
-25.786734322979047,28.052302283603872,True
-25.569943740251706,28.040222455558194,True
-25.72176958023059,28.12031514412493,True
-25.74740272062643,28.438853024430102,True
-25.571609871114624,28.03169410579785,True
-25.559595995530564,28.031491473393228,True
-25.71237220607441,28.409501962984464,True
-25.785022898376987,28.046798710807227,True
-25.57331521141554,28.028759563256568,True
-25.58471171091879,28.025191818184258,True
-25.72521622983939,28.40981923979747,True
-25.58958845123658,28.031290937355212,True
-25.787206579350094,28.059751570736903,True
-25.795815099688006,28.03521923092251,True
-25.56737230092888,28.035697734491112,True
-25.79868816200599,28.033306264076973,True
-25.799491955357066,28.02808860384674,True
-25.715496626512213,28.40981574424005,True
-25.79573366630249,28.033818676760347,True
-25.57431405919985,28.045938112975517,True
-25.716063620035452,28.440435721402533,True
-25.79170769045343,28.029981864175536,True
-25.725034598313094,28.108508448572525,True
-25.59513541225415,28.0311757910579,True
-25.74117288351507,28.425024650369163,True
-25.70356755378514,28.39116726287259,True
-25.72832787004144,28.401871303619846,True
-25.69248833281161,28.408238969492178,True
-25.59948376514463,28.062759728516802,True
-25.727566328194644,28.431366212681162,True
-25.96918800119867,28.201573605468237,True
-25.73403126381798,28.396048010814617,True
-25.702351428723876,28.406851144219562,True
-25.91665399981815,28.105942580741832,True
-25.75026864567455,28.418655236081275,True
-25.536035419969732,28.035067567873405,True
-25.745366592288548,28.426095244811165,True
-25.75772320609324,28.430707763332215,True
-25.786976719344427,28.0594419774969,True
-25.693248977966658,28.39245096605549,True
-25.926465002735874,28.019022476127432,True
-25.707833582905437,28.427240741224495,True
-25.79065922704332,28.034704559090017,True
-25.70488873553591,28.40813252891135,True
-25.617175022108455,28.10760277599027,True
-25.597455125280373,28.071610436801407,True
-25.5732219653064,28.04014673498592,True
-25.792456030350518,28.03555646397651,True
-25.560578843636396,28.034627256475563,True
-25.57743453158909,28.037551109325836,True
-25.926767151042164,28.252935399139062,True
-25.700489520107656,28.396425640946266,True
-25.69259360841603,28.386779898638697,True
-25.78675355453461,28.026190713048102,True
-25.97509199046285,28.205412143161706,True
-25.741935082412382,28.366710024636394,True
-25.928724455524023,28.018740447669348,True
-25.773187541334728,28.04060800744278,True
-25.791708105905414,28.068755062632412,True
-25.932239899910343,28.012290033612107,True
-25.74680081666879,28.41640427999954,True
-25.746534771788042,28.422629084588976,True
-25.58766769240682,28.027783567619437,True
-25.846594534866345,28.095104235295214,True
-25.5865422127978,28.008211109514594,True
-25.557652669661394,28.02625659721249,True
-25.745785466284847,28.42732290123942,True
-25.740431087791688,28.418740784302464,True
-25.842887466052808,28.08974996469516,True
-25.761218076727776,28.430191574824672,True
-25.589773056127896,28.06274274043363,True
-25.709355026468238,28.433551816921835,True
-25.787146818532403,28.027913656715494,True
-25.577431785373033,28.028162894041895,True
-25.795985102628016,28.034496968485794,True
-25.5732173556997,28.03639447481371,True
-25.924989686876707,28.016193081225296,True
-25.729289432930216,28.390052666611382,True
-25.72149685571183,28.11095304274052,True
-25.722908202301635,28.114701555171685,True
-25.843996394780433,28.088134989536062,True
-25.77170305101719,28.03248268550675,True
-25.789137030743987,28.02104252070518,True
-25.701499002367395,28.39452881720514,True
-25.849433127046947,28.09029247128759,True
-25.772704365939926,28.039605760232607,True
-25.60067205499387,28.077347455839725,True
-25.72960635021792,28.443366990968208,True
-25.553714526343086,28.004621008919262,True
-25.74545007479422,28.401288369979454,True
-25.78527990244306,28.050162886812384,True
-25.78930782941706,28.055426896855337,True
-25.582355215312514,28.03289946010559,True
-25.693611758988222,28.388038568093904,True
-25.694806376655595,28.418789361929104,True
-25.787212908113016,28.050824889968833,True
-25.795237238938256,28.023412311786984,True
-25.792340338062058,28.025086021515165,True
-25.780445148735357,28.026188049000854,True
-25.707742594698473,28.432571664020774,True
-25.56271597735676,28.03806301367948,True
-25.93186672912389,28.01183313988073,True
-25.5762198189849,28.04286639185163,True
-25.723845125743573,28.110718068099025,True
-25.84897818720547,28.09317058064723,True
-25.721755989634534,28.114005217188733,True
-25.576488067793438,28.03556203296183,True
-25.917163141454918,28.02219233736422,True
-25.55459827987961,28.00680881745778,True
-25.57266216074057,28.036116303652847,True
-25.74329276616686,28.415204099367553,True
-25.97671765392065,28.222303421904734,True
-25.702132823319182,28.39249972632273,True
-25.533792424560914,28.04391192171988,True
-25.58021405312732,28.043871749039432,True
-25.786037514873414,28.06125439708487,True
-25.583497739637817,28.04263472236414,True
-25.592900155035682,28.0755055750316,True
-25.574109102687988,28.03204699607789,True
-25.79052407573695,28.025942704186654,True
-25.5798911374403,28.038994400705807,True
-25.847144306833343,28.09631059780561,True
-25.706454508074145,28.43566961715338,True
-25.58529734036391,28.036346882561926,True
-25.79319423826727,28.071495401700325,True
-25.774119208507923,28.028084485869105,True
-25.598539200381378,28.06133273077106,True
-25.72181970829634,28.11112884518029,True
-25.736006926865244,28.43636893260763,True
-25.565726077345346,28.036303942275993,True
-25.698854221803966,28.396748950646675,True
-25.773333578509465,28.036562878911674,True
-25.562444698297327,28.034908583845827,True
-25.739556600643464,28.42292298941409,True
-25.96941745134081,28.200629924835322,True
-25.6928234716625,28.40267009609297,True
-25.927110407343047,28.0170712502051,True
-25.591383101107564,28.06207762391849,True
-25.690403365634015,28.38319977691727,True
-25.782178450573998,28.028263210606333,True
-25.789143846424686,28.073486929449594,True
-25.77513354949461,28.03706421451919,True
-25.57198420734616,28.04347082120422,True
-25.57150305276897,28.044061551280528,True
-25.702075130124946,28.42752477621139,True
-25.787508718482616,28.040443744870878,True
-25.744354553434828,28.43320121783224,True
-25.701777001586226,28.430724404098587,True
-25.796839388301986,28.024612211497416,True
-25.5750254479454,28.02699662518695,True
-25.588360827720496,28.063385342144446,True
-25.729592403087622,28.38885674439612,True
-25.68891671461931,28.387645870177362,True
-25.786959999140066,28.05975956341243,True
-25.845013436361615,28.095442521366163,True
-25.595376300339563,28.0332960662382,True
-25.58665123354177,28.025463153102926,True
-25.58029942530494,28.033081328145123,True
-25.722055802782968,28.409712778487986,True
-25.72437323666974,28.40751653543163,True
-25.72219419135718,28.11171470471452,True
-25.694106455919307,28.41785017752849,True
-25.743685678541016,28.41556711400912,True
-25.93246550115113,28.012943060088194,True
-25.69615221255133,28.394069996948648,True
-25.790879163031082,28.06434735038743,True
-25.744267832299013,28.424034784537177,True
-25.708353368869453,28.437575343276183,True
-25.84517141357324,28.095440614054706,True
-25.575317566006266,28.026159095214112,True
-25.72472965467445,28.409566507415448,True
-25.783516255928056,28.0636094205377,True
-25.93261909709382,28.010926996578664,True
-25.97303598843137,28.21413340679513,True
-25.57529230824225,28.03077800540647,True
-25.728441777338652,28.424683442614427,True
-25.56805753210726,28.037951869048154,True
-25.602819786832058,28.07940851553661,True
-25.977013375969896,28.20979421857208,True
-25.591839400285018,28.033303552085528,True
-25.586479048962623,28.026779283100357,True
-25.702599024385385,28.393142735515607,True
-25.790456654686952,28.02632923640607,True
-25.799944727575205,28.02396695718804,True
-25.560600059142537,28.0358370921367,True
-25.78963346084695,28.04331456573903,True
-25.695522597603556,28.398733719482387,True
-25.784942218020234,28.059031004700067,True
-25.540034353232453,28.032309125550288,True
-25.726991203911727,28.428094904438343,True
-25.795226740215725,28.036748318531572,True
-25.589793285985742,28.06492734911612,True
-25.7908384137153,28.033934245919784,True
-25.73320520243133,28.416662142813838,True
-25.578917741774333,28.04043425090565,True
-25.785245989385643,28.048157932919132,True
-25.745187731941513,28.404244472463862,True
-25.53904345728475,28.040105352031087,True
-25.789905464569006,28.072151642508814,True
-25.602518240852824,28.07870519163297,True
-25.977214342811017,28.207895658898178,True
-25.586857503592693,28.03264398324746,True
-25.793345540573622,28.043964688680624,True
-25.787231458763095,28.05063110444395,True
-25.98876264397948,28.229484957153893,True
-25.55428141315418,28.00545340537959,True
-25.72154387729272,28.426007797603674,True
-25.73989995934083,28.43662859730133,True
-25.73873910437715,28.421765009542895,True
-25.706998726337265,28.436686599851118,True
-25.575733964223648,28.02751852462867,True
-25.72162255262635,28.119740728258595,True
-25.770416558971803,28.039413854206284,True
-25.579078983907113,28.03078458469515,True
-25.78926981551085,28.038428223368935,True
-25.57449068907937,28.034151940653093,True
-25.570633078117485,28.03765237609388,True
-25.695440473652404,28.415072273831058,True
-25.72451341122301,28.40357159504116,True
-25.971684392081677,28.207659718381322,True
-25.590238794774137,28.035130040238123,True
-25.72668150694188,28.412501927451903,True
-25.739621434860183,28.42017946139235,True
-25.788125152594098,28.031944369797955,True
-25.705675518708993,28.43106160130576,True
-25.574478081606713,28.039941658531603,True
-25.53494302142575,28.03716318416203,True
-25.55280966629569,28.00172866700585,True
-25.72380828767568,28.414492492031354,True
-25.73289442300155,28.364854182745436,True
-25.73177554550067,28.364395555721675,True
-25.791161780222374,28.039351771651514,True
-25.722114583753477,28.431016303084554,True
-25.705359694615026,28.406789377611368,True
-25.712678955195518,28.43790873036528,True
-25.787981968115023,28.049126966228666,True
-25.926079142666925,28.021819473319862,True
-25.59948716342405,28.07932669957677,True
-25.58253091666188,28.041424544872974,True
-25.798430674569794,28.02026962223345,True
-25.78589769131061,28.02803627420087,True
-25.7728321940198,28.037669716438945,True
-25.78487952138957,28.027862342992925,True
-25.785450708718464,28.029211224909677,True
-25.741965706853524,28.422726038759812,True
-25.797998642557715,28.020860775900122,True
-25.72328002298109,28.429999562520525,True
-25.570784262583977,28.03798319359406,True
-25.93138434965787,28.01114707718341,True
-25.78683527985123,28.031196597552658,True
-25.775636532715282,28.031114635362687,True
-25.841998907055775,28.09359569316844,True
-25.734641152706462,28.39165436794112,True
-25.775595702670504,28.02883138478125,True
-25.846655844371874,28.093799808204032,True
-25.59812683045615,28.067458661569535,True
-25.724585415946535,28.42962932452792,True
-25.73667165212965,28.43356879789531,True
-25.786113425836433,28.04596156300364,True
-25.78782795804454,28.078023653322425,True
-25.992094214552132,28.230713602161,True
-25.701872550760747,28.394312254419823,True
-25.737366938097857,28.437313744047685,True
-25.564814222100715,28.03340879739677,True
-25.571840774787972,28.03986463657775,True
-25.70508248558686,28.436651987384252,True
-25.787661522287536,28.02988271256244,True
-25.578353326936874,28.026807999362806,True
-25.60280433840697,28.0743068586402,True
-25.78618320674519,28.050089642503654,True
-25.79266294885932,28.025671481011738,True
-25.69277268746029,28.409394844625336,True
-25.705697601930332,28.42473022314688,True
-25.791400108334383,28.0388704218532,True
-25.74566895283703,28.425640970587086,True
-25.72444006478672,28.116871580499016,True
-25.734998065238152,28.41673200933563,True
-25.78862590282968,28.04534175538837,True
-25.59908987483417,28.075066210513587,True
-25.9246697193562,28.01493673768628,True
-25.579718063387183,28.04581622231822,True
-25.5279091096361,28.057575289022772,True
-25.58512690717368,28.005681652913903,True
-25.72285949743545,28.109942949948575,True
-25.572235203974806,28.035665965140907,True
-25.96902380594873,28.201068076794822,True
-25.733296934621677,28.417772213227643,True
-25.58008813349981,28.041291468864866,True
-25.728946953674303,28.410126508721767,True
-25.78777336307363,28.03154642660509,True
-25.743154061204212,28.425344510848536,True
-25.606377020682427,28.103114443029668,True
-25.56496559283657,28.03717030573577,True
-25.79821617699684,28.029745805817946,True
-25.720220195423053,28.35730323512634,True
-25.558958151618146,28.028288257279495,True
-25.97303801444985,28.209147468475074,True
-25.700506725787406,28.395988507820633,True
-25.58548848733723,28.037950862815194,True
-25.70958071186622,28.43711183206508,True
-25.5863400861374,28.006684956229304,True
-25.56137816541234,28.039058113935244,True
-25.791897678588146,28.0712784991741,True
-25.982293697195473,28.217933844542046,True
-25.577972685149625,28.029540933648256,True
-25.736216216110577,28.425987094786738,True
-25.74271416141185,28.42051920045955,True
-25.706691406374844,28.43363428561931,True
-25.709070492927417,28.432939652291257,True
-25.783117550944784,28.051692898706,True
-25.5320163912937,28.035857279434044,True
-25.704650256974542,28.437208720455967,True
-25.78901732649257,28.077851124242017,True
-25.77449602395335,28.037279409506034,True
-25.788346268451107,28.077577440371467,True
-25.5898875492343,28.033834668985172,True
-25.792315575099142,28.04244820403182,True
-25.60042285888508,28.06160140542929,True
-25.77537386198499,28.025173677363618,True
-25.728128769945208,28.401694548060227,True
-25.574427638392773,28.039925077691937,True
-25.735989549244252,28.421842955288543,True
-25.71324343789984,28.42776846057505,True
-25.729441673973724,28.42776747817333,True
-25.57434362043892,28.032534413859832,True
-25.585014404977112,28.031290673711663,True
-25.689669769591138,28.39018726910203,True
-25.725946019546836,28.107609516874998,True
-25.572506986523585,28.038991002322916,True
-25.59711928916499,28.02967802658653,True
-25.586963423057,28.008390082475373,True
-25.57964557575773,28.035265961210783,True
-25.788702650831038,28.026499730810727,True
-25.75842033191006,28.430577581753745,True
-25.983757275034968,28.216567067743597,True
-25.73848062881324,28.43732373088742,True
-25.600011283750177,28.079778180804993,True
-25.976924911339626,28.217556191356174,True
-25.73407151794163,28.416047023584174,True
-25.744847562077332,28.403234017515405,True
-25.792036130251947,28.07118475833984,True
-25.588233973133924,28.031697102693848,True
-25.739985208669747,28.429597291184333,True
-25.736984990232592,28.426510198305635,True
-25.793085193590954,28.035351773767786,True
-25.77488696743383,28.038471856067044,True
-25.566177078296977,28.035663329039064,True
-25.72436893261687,28.4130644913759,True
-25.573516590521024,28.027102147968314,True
-25.72256669592391,28.428358670901726,True
-25.593728952796628,28.074813573076003,True
-25.790892709505233,28.018879064405905,True
-25.596014492667496,28.074456446018218,True
-25.731488971118015,28.36478814199939,True
-25.586332362199542,28.00807339686801,True
-25.786879995381877,28.05973727938897,True
-25.711172637360377,28.42672895669384,True
-25.84373871670886,28.094805271999263,True
-25.588465689513892,28.043166619983676,True
-25.74325402338254,28.423561143329536,True
-25.69863889903918,28.4259872559942,True
-25.746939729049377,28.4275575086669,True
-25.72583507008091,28.114092719617425,True
-25.927193557779724,28.252841332843058,True
-25.79851095573704,28.03060934170074,True
-25.690300343619064,28.388877171552725,True
-25.791076273857534,28.022254107719668,True
-25.593186099723855,28.036554546268814,True
-25.58616429016372,28.03318614922548,True
-25.707470908811285,28.43958705043284,True
-25.84420398612249,28.085563224257406,True
-25.792217228724954,28.023725853428655,True
-25.793410214939634,28.024365118791494,True
-25.734011881570268,28.423378614322885,True
-25.73915971957593,28.431354197961465,True
-25.70176269454615,28.392838612602198,True
-25.535807514108768,28.041608432278014,True
-25.744261406664744,28.42134360595875,True
-25.727286569768868,28.428890783640657,True
-25.78969934949563,28.046938559616365,True
-25.972567098434684,28.213182023996495,True
-25.793887605406145,28.02584809708469,True
-25.743177529207003,28.430326193019845,True
-25.721322742909507,28.439799879109408,True
-25.57325136169362,28.03344642452559,True
-25.576063511405522,28.029247621363776,True
-25.695316434140775,28.390032459933334,True
-25.784296246166985,28.060829660313562,True
-25.582993772183265,28.03043607412148,True
-25.747993619062626,28.418276871346183,True
-25.76036440341065,28.431503919095242,True
-25.717978479848096,28.413067403054097,True
-25.58204328789817,28.037110313159534,True
-25.579799422560523,28.031500902258863,True
-25.794751879236557,28.04485389206894,True
-25.966630437266176,28.20547682328148,True
-25.792729032992167,28.036288699261227,True
-25.776168086308605,28.0279533924026,True
-25.848050958291473,28.085696337516048,True
-25.7929544274197,28.030496774226183,True
-25.7279752740633,28.40846459390406,True
-25.585751628703633,28.0104017909065,True
-25.72274896746558,28.411141079223295,True
-25.726257924561466,28.106751306928054,True
-25.747079265766512,28.41935132360751,True
-25.74373614375093,28.425684057962783,True
-25.56260681553195,28.03248883766165,True
-25.589291182393822,28.031950294539627,True
-25.719414087908604,28.412195472513858,True
-25.92949597283417,28.019049853006234,True
-25.576792755421568,28.0438476991363,True
-25.966428160883137,28.200512361295132,True
-25.7845292166944,28.055609288214136,True
-25.789744342516073,28.02028876918083,True
-25.787632363218112,28.041267601505467,True
-25.7855954759102,28.050125485134462,True
-25.570291028326462,28.036231304370084,True
-25.989151991334374,28.229198828587514,True
-25.55275268220896,28.0051643142125,True
-25.595575556824432,28.073883879695316,True
-25.699684414763986,28.38963209849994,True
-25.708875296169882,28.438377414380767,True
-25.930185128554644,28.018669402721013,True
-25.723356966715293,28.40655251651973,True
-25.59184352333603,28.062761840443642,True
-25.693590566065794,28.403166269626258,True
-25.723344981934662,28.11876850028367,True
-25.7893374383202,28.063725321751704,True
-25.735173271275286,28.438959848465036,True
-25.70383170590751,28.43032164476468,True
-25.79020181072276,28.037204208109287,True
-25.589648821390526,28.03502222850546,True
-25.741304532965813,28.434771277952652,True
-25.585788298374112,28.028802250389063,True
-25.781183126071024,28.029019299683995,True
-25.77507586003647,28.031348761959133,True
-25.992294153381746,28.19010599860708,True
-25.75628930676919,28.429176347515405,True
-25.70664493397771,28.407208119496616,True
-25.564949094328153,28.030505913779923,True
-25.795906095981636,28.02331954083958,True
-25.75778892459366,28.428248365110388,True
-25.74889853442486,28.41850817602006,True
-25.797775110192557,28.02518139614635,True
-25.795686013208602,28.04109529181438,True
-25.787420382271453,28.05536380720469,True
-25.556076751994556,28.003924370614303,True
-25.724320697016754,28.116129719313108,True
-25.696082381168566,28.395748876960866,True
-25.583056473879008,28.033864983348934,True
-25.98753628159584,28.219943019030005,True
-25.918936287434786,28.107004905408086,True
-25.77556335414853,28.033216766063862,True
-25.587124578261623,28.025790919071973,True
-25.92557921751261,28.25291306413687,True
-25.576839288539656,28.027930274367563,True
-25.586196370462613,28.00815535094793,True
-25.6896571381375,28.382626902852763,True
-25.771587922539076,28.04166650620124,True
-25.571070095719502,28.034577512105848,True
-25.843045877828775,28.09135866383787,True
